0,0,1
0,0.005,1
0,0.01,0.999978
0,0.015,0.999935
0,0.02,0.99987
0,0.025,0.999783
0,0.03,0.999675
0,0.035,0.999545
0,0.04,0.999393
0,0.045,0.999219
0,0.05,0.999024
0,0.055,0.998808
0,0.06,0.998569
0,0.065,0.998309
0,0.07,0.998027
0,0.075,0.997724
0,0.08,0.997399
0,0.085,0.997053
0,0.09,0.996684
0,0.095,0.996294
0,0.1,0.995883
0,0.105,0.99545
0,0.11,0.994995
0,0.115,0.994519
0,0.12,0.994021
0,0.125,0.993502
0,0.13,0.992961
0,0.135,0.992399
0,0.14,0.991815
0,0.145,0.991209
0,0.15,0.990583
0,0.155,0.989934
0,0.16,0.989264
0,0.165,0.988573
0,0.17,0.98786
0,0.175,0.987126
0,0.18,0.986371
0,0.185,0.985594
0,0.19,0.984795
0,0.195,0.983976
0,0.2,0.983135
0,0.205,0.982272
0,0.21,0.981389
0,0.215,0.980484
0,0.22,0.979558
0,0.225,0.97861
0,0.23,0.977642
0,0.235,0.976652
0,0.24,0.975641
0,0.245,0.974609
0,0.25,0.973555
0,0.255,0.972481
0,0.26,0.971385
0,0.265,0.970269
0,0.27,0.969131
0,0.275,0.967973
0,0.28,0.966793
0,0.285,0.965593
0,0.29,0.964371
0,0.295,0.963129
0,0.3,0.961866
0,0.305,0.960581
0,0.31,0.959277
0,0.315,0.957951
0,0.32,0.956604
0,0.325,0.955237
0,0.33,0.953849
0,0.335,0.952441
0,0.34,0.951011
0,0.345,0.949562
0,0.35,0.948091
0,0.355,0.9466
0,0.36,0.945089
0,0.365,0.943557
0,0.37,0.942004
0,0.375,0.940432
0,0.38,0.938838
0,0.385,0.937225
0,0.39,0.935591
0,0.395,0.933937
0,0.4,0.932263
0,0.405,0.930568
0,0.41,0.928854
0,0.415,0.927119
0,0.42,0.925364
0,0.425,0.923589
0,0.43,0.921794
0,0.435,0.91998
0,0.44,0.918145
0,0.445,0.91629
0,0.45,0.914416
0,0.455,0.912522
0,0.46,0.910608
0,0.465,0.908675
0,0.47,0.906722
0,0.475,0.904749
0,0.48,0.902757
0,0.485,0.900745
0,0.49,0.898714
0,0.495,0.896663
0,0.5,0.894593
0,0.505,0.892504
0,0.51,0.890396
0,0.515,0.888268
0,0.52,0.886121
0,0.525,0.883956
0,0.53,0.881771
0,0.535,0.879567
0,0.54,0.877344
0,0.545,0.875103
0,0.55,0.872842
0,0.555,0.870563
0,0.56,0.868266
0,0.565,0.865949
0,0.57,0.863614
0,0.575,0.861261
0,0.58,0.858889
0,0.585,0.856499
0,0.59,0.85409
0,0.595,0.851663
0,0.6,0.849218
0,0.605,0.846755
0,0.61,0.844274
0,0.615,0.841775
0,0.62,0.839258
0,0.625,0.836724
0,0.63,0.834171
0,0.635,0.831601
0,0.64,0.829013
0,0.645,0.826408
0,0.65,0.823785
0,0.655,0.821145
0,0.66,0.818488
0,0.665,0.815813
0,0.67,0.813122
0,0.675,0.810413
0,0.68,0.807687
0,0.685,0.804945
0,0.69,0.802185
0,0.695,0.799409
0,0.7,0.796616
0,0.705,0.793807
0,0.71,0.790982
0,0.715,0.78814
0,0.72,0.785281
0,0.725,0.782407
0,0.73,0.779516
0,0.735,0.77661
0,0.74,0.773688
0,0.745,0.77075
0,0.75,0.767796
0,0.755,0.764827
0,0.76,0.761842
0,0.765,0.758842
0,0.77,0.755827
0,0.775,0.752796
0,0.78,0.749751
0,0.785,0.746691
0,0.79,0.743615
0,0.795,0.740526
0,0.8,0.737421
0,0.805,0.734303
0,0.81,0.731169
0,0.815,0.728022
0,0.82,0.724861
0,0.825,0.721685
0,0.83,0.718496
0,0.835,0.715293
0,0.84,0.712077
0,0.845,0.708847
0,0.85,0.705604
0,0.855,0.702348
0,0.86,0.699079
0,0.865,0.695796
0,0.87,0.692501
0,0.875,0.689194
0,0.88,0.685874
0,0.885,0.682542
0,0.89,0.679197
0,0.895,0.675841
0,0.9,0.672472
0,0.905,0.669092
0,0.91,0.665701
0,0.915,0.662298
0,0.92,0.658884
0,0.925,0.655459
0,0.93,0.652022
0,0.935,0.648576
0,0.94,0.645118
0,0.945,0.64165
0,0.95,0.638172
0,0.955,0.634684
0,0.96,0.631186
0,0.965,0.627679
0,0.97,0.624161
0,0.975,0.620635
0,0.98,0.617099
0,0.985,0.613555
0,0.99,0.610001
0,0.995,0.606439
0,1,0.602869
0,1.005,0.59929
0,1.01,0.595704
0,1.015,0.592109
0,1.02,0.588507
0,1.025,0.584898
0,1.03,0.581281
0,1.035,0.577658
0,1.04,0.574027
0,1.045,0.570391
0,1.05,0.566747
0,1.055,0.563098
0,1.06,0.559443
0,1.065,0.555782
0,1.07,0.552115
0,1.075,0.548443
0,1.08,0.544767
0,1.085,0.541085
0,1.09,0.537399
0,1.095,0.533708
0,1.1,0.530014
0,1.105,0.526315
0,1.11,0.522613
0,1.115,0.518907
0,1.12,0.515199
0,1.125,0.511487
0,1.13,0.507773
0,1.135,0.504056
0,1.14,0.500337
0,1.145,0.496616
0,1.15,0.492894
0,1.155,0.48917
0,1.16,0.485444
0,1.165,0.481718
0,1.17,0.477992
0,1.175,0.474264
0,1.18,0.470537
0,1.185,0.46681
0,1.19,0.463083
0,1.195,0.459357
0,1.2,0.455632
0,1.205,0.451908
0,1.21,0.448185
0,1.215,0.444464
0,1.22,0.440745
0,1.225,0.437028
0,1.23,0.433314
0,1.235,0.429603
0,1.24,0.425895
0,1.245,0.42219
0,1.25,0.418488
0,1.255,0.414791
0,1.26,0.411098
0,1.265,0.407409
0,1.27,0.403725
0,1.275,0.400046
0,1.28,0.396373
0,1.285,0.392705
0,1.29,0.389043
0,1.295,0.385387
0,1.3,0.381737
0,1.305,0.378095
0,1.31,0.374459
0,1.315,0.37083
0,1.32,0.367209
0,1.325,0.363596
0,1.33,0.359991
0,1.335,0.356395
0,1.34,0.352807
0,1.345,0.349228
0,1.35,0.345659
0,1.355,0.342099
0,1.36,0.338549
0,1.365,0.335009
0,1.37,0.331479
0,1.375,0.327961
0,1.38,0.324453
0,1.385,0.320956
0,1.39,0.317471
0,1.395,0.313997
0,1.4,0.310536
0,1.405,0.307087
0,1.41,0.303651
0,1.415,0.300227
0,1.42,0.296817
0,1.425,0.29342
0,1.43,0.290037
0,1.435,0.286667
0,1.44,0.283312
0,1.445,0.279972
0,1.45,0.276646
0,1.455,0.273335
0,1.46,0.270039
0,1.465,0.266759
0,1.47,0.263495
0,1.475,0.260246
0,1.48,0.257014
0,1.485,0.253798
0,1.49,0.250599
0,1.495,0.247417
0,1.5,0.244252
0,1.505,0.241105
0,1.51,0.237975
0,1.515,0.234864
0,1.52,0.23177
0,1.525,0.228694
